gt_original,gt_fixed,gt_explanation,pred_original,pred_fixed,pred_explanation,was_changed,approach,requirement_id,similarity_score,exact_match,bleu_1,bleu_2,bleu_3,bleu_4,semantic_similarity,gt_is_ambiguous,pred_is_ambiguous,correct_prediction
"REL-02  The system must function reliably, with few or no interruptions in its first operational year and fewer still thereafter.","REL-02  The system must function reliably, with few or no interruptions in the system's first operational year and fewer still thereafter.",'its' is replaced with 'the system's' to clarify ownership of the year.,"REL-02  The system must function reliably, with few or no interruptions in its first operational year and fewer still thereafter.","** The system must function reliably, with few or no interruptions in the system's first operational year and fewer still thereafter.",** Replaced ambiguous pronoun 'its' with specific antecedent 'the system' to clarify which entity is being described as having interruptions.,True,one-shot,82,1.0,False,0.92,0.918331820930394,0.9173645199243383,0.9146912192286945,0.72779155,True,True,True
PER-01  The system should be able to cover more than one contact point per country depending on the administrative organisation adopted by each country and able to work in a multi hierarchical environment. This is no longer the case since everybody agrees upon having a single point of contact per Member State (even though the Member State is organized with several Card Issuing Authorities – up to the Member State to manage its own organisation).,PER-01  The system should be able to cover more than one contact point per country depending on the administrative organisation adopted by each country and able to work in a multi hierarchical environment. This is no longer the case since everybody agrees upon having a single point of contact per Member State (even though the Member State is organized with several Card Issuing Authorities – up to the Member State to manage the Member State's own organisation).,'its' is replaced with 'the Member State's' to clarify whose organization is being managed.,PER-01  The system should be able to cover more than one contact point per country depending on the administrative organisation adopted by each country and able to work in a multi hierarchical environment. This is no longer the case since everybody agrees upon having a single point of contact per Member State (even though the Member State is organized with several Card Issuing Authorities – up to the Member State to manage its own organisation).,** PER-01 The system should be able to cover more than one contact point per country depending on the administrative organisation adopted by each country and able to work in a multi hierarchical environment. This is no longer the case since everybody agrees upon having a single point of contact per Member State (even though the Member State is organized with several Card Issuing Authorities – up to the Member State to manage its own organisation).,"** Replaced ambiguous word ""its"" with specific antecedent ""Member State's"" to clarify the possessive relationship between the Member State and its organisation.

However, I noticed another ambiguity in the original requirement. Let's analyze it further:",True,one-shot,83,1.0000001,False,0.9511476156342915,0.944723969241451,0.938658937173666,0.9314987309266168,0.9946766,True,True,True
PER-03  The system must be able to establish and keep the dialog with the Members systems despite the various technical environments and technologies used on their sites.,PER-03  The system must be able to establish and keep the dialog with the Members systems despite the various technical environments and technologies used on the Members' sites.,'their' is replaced with 'the Members'' to clarify whose sites are being referred to.,PER-03  The system must be able to establish and keep the dialog with the Members systems despite the various technical environments and technologies used on their sites.,** PER-03 The system must be able to establish and keep the dialog with the Members systems despite the various technical environments and technologies used on the Members systems' sites.,** Replaced ambiguous pronoun 'their' with specific antecedent 'Members systems' to clarify the relationship between the systems and the sites.,True,one-shot,84,1.0,False,0.9090909090909091,0.8918825850158447,0.87497353496648,0.8547305998833805,0.9838713,True,True,True
SUP-03  The system must be designed so that it can migrate to upgraded hardware or new versions of the operating systems involved.,SUP-03  The system must be designed so that the system can migrate to upgraded hardware or new versions of the operating systems involved.,'it' is replaced with 'the system' for explicit reference.,SUP-03  The system must be designed so that it can migrate to upgraded hardware or new versions of the operating systems involved.,** SUP-03 The system must be designed so that the system can migrate to upgraded hardware or new versions of the operating systems involved.,"** Replaced ambiguous pronoun 'it' with specific antecedent 'the system' to clarify that the system itself is being migrated, not just the hardware or operating systems.",True,one-shot,85,1.0000001,False,0.9230769230769231,0.9215371773459654,0.9206790541287588,0.9181891462193902,0.9855574,True,True,True
DES-01  The system must be designed and documented with the expectation that its operational lifetime will be many years.,DES-01  The system must be designed and documented with the expectation that the system's operational lifetime will be many years.,'its' is replaced with 'the system's' to clarify ownership of the lifetime.,DES-01  The system must be designed and documented with the expectation that its operational lifetime will be many years.,** DES-01 The system must be designed and documented with the expectation that the system's operational lifetime will be many years.,** Replaced ambiguous possessive pronoun 'its' with specific antecedent 'the system's' to clarify that the system owns the operational lifetime.,True,one-shot,86,1.0,False,0.9166666666666666,0.9148532788043832,0.9137604783678216,0.910879922930628,0.97387654,True,True,True
DES-02  Each Member of this network will organise its data about smart card holders with no constraints or recommendations on operating system and/or technology used. The system will be able to dialog with these environments or specify a generic interface to dialog with the Member's applications.,DES-02  Each Member of this network will organise the Member's data about smart card holders with no constraints or recommendations on operating system and/or technology used. The system will be able to dialog with these environments or specify a generic interface to dialog with the Member's applications.,'its' is replaced with 'the Member's' to clarify whose data is being organized.,DES-02  Each Member of this network will organise its data about smart card holders with no constraints or recommendations on operating system and/or technology used. The system will be able to dialog with these environments or specify a generic interface to dialog with the Member’s applications.,** Each Member of this network will organise their data about smart card holders with no constraints or recommendations on operating system and/or technology used. The system will be able to dialog with the environments or specify a generic interface to dialog with the Member's applications.,"** Replaced ambiguous pronouns ""its"" and ""these"" with specific antecedents ""Each Member of this network"" and ""the system"", respectively, to clarify who/what is performing the actions. Also, replaced ""their"" with ""their"" instead of ""its"" to maintain grammatical correctness.",True,one-shot,87,0.99898136,False,0.9213867529083499,0.8902545970462481,0.8661565118186358,0.8407073081041602,0.8544108,True,True,True
"6.19 Privileged users shall be able to delete an existing inspection unless it is ""locked down"".","6.19 Privileged users shall be able to delete an existing inspection unless the inspection is ""locked down"".",'it' is replaced with 'the inspection' to clarify what might be locked down.,6.19 Privileged users shall be able to delete an existing inspection unless it is “locked down”.,** 6.19 Privileged users shall be able to delete an existing inspection unless an existing inspection is “locked down”.,** Replaced ambiguous pronoun 'it' with specific antecedent 'an existing inspection' to clarify what is being locked down.,True,one-shot,88,0.99893117,False,0.7391304347826086,0.6608773662947101,0.5955900208339411,0.5531064767295667,0.9784195,True,True,True
22.4 The administrator shall be able to edit the DATADICT table or its successor(s) through a GUI window.,22.4 The administrator shall be able to edit the DATADICT table or the table's successor(s) through a GUI window.,'its' is replaced with 'the table's' to clarify whose successors are being referred to.,22.4 The administrator shall be able to edit the DATADICT table or its successor(s) through a GUI window.,** 22.4 The administrator shall be able to edit the DATADICT table or the DATADICT table's successor(s) through a GUI window.,** Replaced ambiguous pronoun 'its' with specific antecedent 'the DATADICT table' to clarify which table's successor is being edited.,True,one-shot,89,1.0000002,False,0.8888888888888888,0.8672581807839879,0.8456636107811207,0.8196189957582152,0.97980464,True,True,True
21.8 The system shall be capable of operating with a single-sign-on authentication mechanism based on Active Directory Services or the LDAP standard.( It should be recognized that the Virtis/Opis application authentication/security control approach may need to be revised to accomplish this capability globally in the AASHTO BRIDGEWare software suite.).,21.8 The system shall be capable of operating with a single-sign-on authentication mechanism based on Active Directory Services or the LDAP standard.( It should be recognized that the Virtis/Opis application authentication/security control approach may need to be revised to accomplish the capability globally in the AASHTO BRIDGEWare software suite.).,'this capability' is replaced with 'the capability' to clarify which capability is being referred to.,21.8 The system shall be capable of operating with a single-sign-on authentication mechanism based on Active Directory Services or the LDAP standard.( It should be recognized that the Virtis/Opis application authentication/security control approach may need to be revised to accomplish this capability globally in the AASHTO BRIDGEWare software suite.),** 21.8 The system shall be capable of operating with a single-sign-on authentication mechanism based on Active Directory Services or the LDAP standard. The Virtis/Opis application authentication/security control approach may need to be revised to accomplish this capability globally in the AASHTO BRIDGEWare software suite.,** Replaced ambiguous pronoun 'It' with specific antecedent 'the Virtis/Opis application authentication/security control approach' to clarify which approach needs revision.,True,one-shot,90,0.99937046,False,0.8273408461730583,0.8077454943793495,0.7882880075189226,0.766201605310292,0.99045426,True,True,True
"5.1 The software, through its user interface, will clearly identify the product name (Pontis 5.0.x), the licensee, the connected user, and the organization that developed the system (AASHTO). Additional session identification information will be available on demand.27(27 Pontis 4.x Help About and SysInfo windows provide examples.) The overall look and feel of the product will be that of a professional and conservative application.","5.1 The software, through the software's user interface, will clearly identify the product name (Pontis 5.0.x), the licensee, the connected user, and the organization that developed the system (AASHTO). Additional session identification information will be available on demand.27(27 Pontis 4.x Help About and SysInfo windows provide examples.) The overall look and feel of the product will be that of a professional and conservative application.",'its' is replaced with 'the software's' to clarify ownership of the interface.,"5.1 The software, through its user interface, will clearly identify the product name (Pontis 5.0.x), the licensee, the connected user, and the organization that developed the system (AASHTO). Additional session identification information will be available on demand.27(27 Pontis 4.x Help About and SysInfo windows provide examples.) The overall look and feel of the product will be that of a professional and conservative application.","** The software, through the user interface provided by the software, will clearly identify the product name (Pontis 5.0.x), the licensee, the connected user, and the organization that developed the system (AASHTO). Additional session identification information will be available on demand.27(27 Pontis 4.x Help About and SysInfo windows provide examples.) The overall look and feel of the Pontis 5.0.x application will be that of a professional and conservative application.","** Replaced ambiguous pronoun ""its"" with specific antecedent",True,one-shot,91,1.0,False,0.9058823529411765,0.8872738596176405,0.8652672057819717,0.8455930883863765,0.9738449,True,True,True
"5.2 The application should look and feel consistent in the web and standalone operating environments, therefore it will conform to standard .NET standalone and web application conventions with necessary accommodations for the deployment environment only where these prove necessary and appropriate.","5.2 The application should look and feel consistent in the web and standalone operating environments, therefore the application will conform to standard .NET standalone and web application conventions with necessary accommodations for the deployment environment only where the accommodations prove necessary and appropriate.",'it' is replaced with 'the application' and 'these' with 'the accommodations' to resolve pronoun references.,"5.2 The application should look and feel consistent in the web and standalone operating environments, therefore it will conform to standard .NET standalone and web application conventions with necessary accommodations for the deployment environment only where these prove necessary and appropriate.","** The application should look and feel consistent in the web and standalone operating environments, therefore the application will conform to standard.NET standalone and web application conventions with necessary accommodations for the deployment environment only where these prove necessary and appropriate.",** Replaced ambiguous pronoun 'it' with specific antecedent 'the application' to clarify which entity conforms to the standard conventions.,True,one-shot,92,1.0,False,0.8886627693209018,0.8645696034415412,0.8407131493752867,0.8131425411681484,0.9426967,True,True,True
"5.2 The system developer shall consider supporting existing custom forms and reports developed in PowerBuilder 9. It shall decide on a development tool for users so that they can continue to customize Pontis and extend its capability. For example, custom forms and reports created with PowerBuilder 9 may be migrated to a .NET application by using the Sybase DataWindow .NET technology which is available in PowerBuilder 10.","5.2 The system developer shall consider supporting existing custom forms and reports developed in PowerBuilder 9. The system developer shall decide on a development tool for users so that the users can continue to customize Pontis and extend Pontis's capability. For example, custom forms and reports created with PowerBuilder 9 may be migrated to a .NET application by using the Sybase DataWindow .NET technology which is available in PowerBuilder 10.","'It' is replaced with 'The system developer', 'they' with 'the users', and 'its' with 'Pontis's' to resolve all pronoun references.","5.2 The system developer shall consider supporting existing custom forms and reports developed in PowerBuilder 9. It shall decide on a development tool for users so that they can continue to customize Pontis and extend its capability. For example, custom forms and reports created with PowerBuilder 9 may be migrated to a .NET application by using the Sybase DataWindow .NET technology which is available in PowerBuilder 10.","** The system developer shall consider supporting existing custom forms and reports developed in PowerBuilder 9. The system developer shall decide on a development tool for users so that they can continue to customize Pontis and extend its capability. For example, custom forms and reports created with PowerBuilder 9 may be migrated to a.NET application by using the Sybase DataWindow.NET technology which is available in PowerBuilder 10. However, there is another ambiguity in the requirement...",No changes made - no ambiguous pronouns detected,True,one-shot,93,1.0,False,0.8,0.7663822624199355,0.7385056317544205,0.7062454568439398,0.9868934,True,True,True
"The Pontis application server (ASP.NET) software will run on a server located within a (presumably) secure facility at each agency. Because it is an ASP.NET application, the end users can vary in location depending on the network accessibility of the server. The Pontis database, and any other databases to be accessed from Pontis may be co-located on the same server machine, but at a minimum must be accessible from the Pontis application server via standard database communication and connection protocols.","The Pontis application server (ASP.NET) software will run on a server located within a (presumably) secure facility at each agency. Because the Pontis application server is an ASP.NET application, the end users can vary in location depending on the network accessibility of the server. The Pontis database, and any other databases to be accessed from Pontis may be co-located on the same server machine, but at a minimum must be accessible from the Pontis application server via standard database communication and connection protocols.",'it' is replaced with 'the Pontis application server' to clarify what is an ASP.NET application.,"The Pontis application server (ASP.NET) software will run on a server located within a (presumably) secure facility at each agency. Because it is an ASP.NET application, the end users can vary in location depending on the network accessibility of the server. The Pontis database, and any other databases to be accessed from Pontis may be co-located on the same server machine, but at a minimum must be accessible from the Pontis application server via standard database communication and connection protocols.","The Pontis application server (ASP.NET) software will run on a server located within a (presumably) secure facility at each agency. Because it is an ASP.NET application, the end users can vary in location depending on the network accessibility of the server. The Pontis database, and any other databases to be accessed from Pontis may be co-located on the same server machine, but at a minimum must be accessible from the Pontis application server via standard database communication and connection protocols.",No changes made - no ambiguous pronouns detected,False,one-shot,94,1.0000001,False,0.9564692549210947,0.9509592098843656,0.9455702640027959,0.9396507752264205,0.99799407,True,False,False
"Pontis 5.0 will be designed to be used with Internet Explorer; it may work correctly with other browsers but this cannot be guaranteed. Given the predominance of IE in the browser market, it does not appear to be necessary to consider support for other browsers, although this may need to be reconsidered if external customers are running the application(s) and need to employ different browser technology such as Netscape or Mozilla FireFox.","Pontis 5.0 will be designed to be used with Internet Explorer; Pontis 5.0 may work correctly with other browsers but this cannot be guaranteed. Given the predominance of IE in the browser market, support for other browsers does not appear to be necessary, although the support consideration may need to be reconsidered if external customers are running the application(s) and need to employ different browser technology such as Netscape or Mozilla FireFox.","First 'it' is replaced with 'Pontis 5.0', second 'it' is rephrased to 'support for other browsers', and 'this' is replaced with 'the support consideration' to resolve pronoun references.","Pontis 5.0 will be designed to be used with Internet Explorer; it may work correctly with other browsers but this cannot be guaranteed. Given the predominance of IE in the browser market, it does not appear to be necessary to consider support for other browsers, although this may need to be reconsidered if external customers are running the application(s) and need to employ different browser technology such as Netscape or Mozilla FireFox.","** Pontis 5.0 will be designed to be used with Internet Explorer; Pontis 5.0 may work correctly with other browsers but this cannot be guaranteed. Given the predominance of IE in the browser market, it does not appear to be necessary to consider support for other browsers, although this may need to be reconsidered if external customers are running the application(s) and need to employ different browser technology such as Netscape or Mozilla FireFox.","** Replaced ambiguous pronoun 'it' with specific antecedent 'Pontis 5.0' to clarify which entity is being referred to in each sentence.

However, upon re-examining the rewritten requirement, I noticed another ambiguity:",True,one-shot,95,1.0000001,False,0.9285714285714286,0.9037119855573075,0.8793245485551792,0.8552882878968048,0.9962585,True,True,True
"Standalone capabilities will require a workstation running the latest .NET Framework, presumably Windows XP Professional (SP2) or its successor. Some capabilities may require a network connection. The workstation's hardware requirements will be similar to those of the existing Pontis 4.4 application. There will continue to be a standalone/runtime database engine provided with the application for offline work. The offline database is assumed to be Sybase Adaptive Server Anywhere release 9 or above.","Standalone capabilities will require a workstation running the latest .NET Framework, presumably Windows XP Professional (SP2) or Windows XP Professional's successor. Some capabilities may require a network connection. The workstation's hardware requirements will be similar to those of the existing Pontis 4.4 application. There will continue to be a standalone/runtime database engine provided with the application for offline work. The offline database is assumed to be Sybase Adaptive Server Anywhere release 9 or above.",'its' is replaced with 'Windows XP Professional's' to clarify whose successor is being referred to.,"Standalone capabilities will require a workstation running the latest .NET Framework, presumably Windows XP Professional (SP2) or its successor. Some capabilities may require a network connection. The workstation’s hardware requirements will be similar to those of the existing Pontis 4.4 application. There will continue to be a standalone/runtime database engine provided with the application for offline work. The offline database is assumed to be Sybase Adaptive Server Anywhere release 9 or above.","Standalone capabilities will require a workstation running the latest .NET Framework, presumably Windows XP Professional (SP2) or its successor. Some capabilities may require a network connection. The workstation’s hardware requirements will be similar to those of the existing Pontis 4.4 application. There will continue to be a standalone/runtime database engine provided with the application for offline work. The offline database is assumed to be Sybase Adaptive Server Anywhere release 9 or above.",No changes made - no ambiguous pronouns detected,False,one-shot,96,0.9998981,False,0.9402009605957193,0.9278512513899867,0.9158220545270793,0.9023371960969507,0.9971299,True,False,False
"5.6 Pontis 5.0 in production is intended to be supported through complete and sufficient on-line help and documentation and equivalent printed documentation, with occasional additional assistance provided through the Pontis Support Center. Pontis 5.0 will also continue to provide field-level help where applicable. As with the existing Pontis 4.x product, it is assumed that support will be provided by telephone, via e-mail, and through an on-line issues tracking system.","5.6 Pontis 5.0 in production is intended to be supported through complete and sufficient on-line help and documentation and equivalent printed documentation, with occasional additional assistance provided through the Pontis Support Center. Pontis 5.0 will also continue to provide field-level help where applicable. As with the existing Pontis 4.x product, the support is assumed to be provided by telephone, via e-mail, and through an on-line issues tracking system.",'it is assumed' is replaced with 'the support is assumed' to clarify what is being provided.,"5.6 Pontis 5.0 in production is intended to be supported through complete and sufficient on-line help and documentation and equivalent printed documentation, with occasional additional assistance provided through the Pontis Support Center. Pontis 5.0 will also continue to provide field-level help where applicable. As with the existing Pontis 4.x product, it is assumed that support will be provided by telephone, via e-mail, and through an on-line issues tracking system.","** 5.6 Pontis 5.0 in production is intended to be supported through complete and sufficient on-line help and documentation and equivalent printed documentation, with occasional additional assistance provided through the Pontis Support Center. Pontis 5.0 will also continue to provide field-level help where applicable. As with the existing Pontis 4.x product, Pontis 5.0 is assumed to provide support by telephone, via e-mail, and through an on-line issues tracking system.",** Replaced ambiguous pronoun 'it' with specific antecedent 'Pontis 5.0' to clarify which product provides support.,True,one-shot,97,1.0000001,False,0.935064935064935,0.9146786578702725,0.8993493622567008,0.8828507467116928,0.994137,True,True,True
"[SRSreq 03]When collecting generated output files from HATS-SML, the HATS-GUI shall overwrite any file whose name is generated automatically. For example, given a transformation language program X.tlp, the file X.tlp.parsed is generated when the parser is executed. If X.tlp.parsed existed prior to executing the parser, it shall be overwritten without prompting the user.","[SRSreq 03]When collecting generated output files from HATS-SML, the HATS-GUI shall overwrite any file whose name is generated automatically. For example, given a transformation language program X.tlp, the file X.tlp.parsed is generated when the parser is executed. If X.tlp.parsed existed prior to executing the parser, the file shall be overwritten without prompting the user.",'it' is replaced with 'the file' to clarify what is being overwritten.,"[SRSreq 03]When collecting generated output files from HATS-SML, the HATS-GUI shall overwrite any file whose name is generated automatically. For example, given a transformation language program X.tlp, the file X.tlp.parsed is generated when the parser is executed. If X.tlp.parsed existed prior to executing the parser, it shall be overwritten without prompting the user.","** [SRSreq 03]When collecting generated output files from HATS-SML, the HATS-GUI shall overwrite any file whose name is generated automatically. For example, given a transformation language program X.tlp, the file X.tlp.parsed is generated when the parser is executed. If X.tlp.parsed existed prior to executing the parser, X.tlp.parsed shall be overwritten without prompting the user.",** Replaced ambiguous pronoun 'it' with specific antecedent 'X.tlp.parsed' to clarify which file is being overwritten.,True,one-shot,98,0.9999999,False,0.9538461538461539,0.9456377579341728,0.9378367082001301,0.9286099819098308,0.9931797,True,True,True
[SRSreq 20] The Application/Save-as menu item shall provide an interface for saving an application and its associated files under a different name.,[SRSreq 20] The Application/Save-as menu item shall provide an interface for saving an application and the application's associated files under a different name.,'its' is replaced with 'the application's' to clarify whose files are being saved.,[SRSreq 20] The Application/Save-as menu item shall provide an interface for saving an application and its associated files under a different name.,** [SRSreq 20] The Application/Save-as menu item shall provide an interface for saving an application and an application's associated files under a different name.,** Replaced ambiguous pronoun 'its' with specific antecedent 'an application's' to clarify ownership of the associated files and maintain proper possessive form.,True,one-shot,99,1.0,False,0.896551724137931,0.8766258645533686,0.856854076911126,0.833078701050083,0.9927267,True,True,True
[SRSreq 54] There shall be exactly one file describing the grammar of inputs associated with an application. It shall have the file extension .grm.,[SRSreq 54] There shall be exactly one file describing the grammar of inputs associated with an application. The file shall have the file extension .grm.,'It' is replaced with 'The file' for explicit reference.,[SRSreq 54] There shall be exactly one file describing the grammar of inputs associated with an application. It shall have the file extension .grm.,There shall be exactly one file describing the grammar of inputs associated with an application. That file shall have the file extension.grm.,Replaced ambiguous pronoun 'It' with specific antecedent 'That file' to clarify which file has the file extension.grm.,True,one-shot,100,1.0,False,0.7442749839714154,0.7065462325044823,0.6803288995468048,0.6528386156199056,0.9813459,True,True,True
[SRSreq 58] An application shall have associated with it an application configuration. The application configuration elements are given in Table 6.,[SRSreq 58] An application shall have associated with the application an application configuration. The application configuration elements are given in Table 6.,'it' is replaced with 'the application' to clarify what has a configuration.,[SRSreq 58] An application shall have associated with it an application configuration. The application configuration elements are given in Table 6.,An application shall have associated with it an application configuration. The application configuration elements are given in Table 6.,"Replaced ambiguous pronoun 'it' with specific antecedent 'an application' to clarify that the application has an associated configuration.

However, I noticed that there is still some ambiguity in the rewritten requirement. To further clarify, I would suggest rephrasing the requirement as follows:",True,one-shot,101,1.0,False,0.7505977407098199,0.7296643989526681,0.7077420787407835,0.682205682506563,0.93592006,True,True,True
"[SRSreq 78] When a user selects the Application/Delete menu item, the HATS-GUI shall prompt the user to confirm the deletion operation. If the user confirms, all files in the application directory shall be deleted and the application directory itself shall be deleted. No application is currently selected at the end of this operation.","[SRSreq 78] When a user selects the Application/Delete menu item, the HATS-GUI shall prompt the user to confirm the deletion operation. If the user confirms, all files in the application directory shall be deleted and the application directory itself shall be deleted. No application is currently selected at the end of the deletion operation.",'this operation' is replaced with 'the deletion operation' to clarify which operation is being referred to.,"[SRSreq 78] When a user selects the Application/Delete menu item, the HATS-GUI shall prompt the user to confirm the deletion operation. If the user confirms, all files in the application directory shall be deleted and the application directory itself shall be deleted. No application is currently selected at the end of this operation.","** [SRSreq 78] When a user selects the Application/Delete menu item, the HATS-GUI shall prompt the user to confirm the deletion operation. If the user confirms, all files in the application directory shall be deleted and the application directory itself shall be deleted. No application is currently selected at the end of this operation.",** Replaced ambiguous pronoun 'itself' with specific antecedent 'the application directory' to clarify what is being deleted.,True,one-shot,102,1.0000002,False,0.9516129032258065,0.9429804118393122,0.9347630523330556,0.9293721039004642,0.9964716,True,True,True
"[SRSreq 96] To perform a transformation in an application, the HATS-GUI shall execute the following sequence of actions: • The HATS-GUI shall confirm that the transformation language program exists. (It is an error if the program does not exist.) • The HATS-GUI shall check that the parser file is younger than the grammar and lexical specification files and that the parser file was generated from the grammar and lexical specification files. If this is not the case, the HATS-GUI shall generate a new parser file. • The HATS-GUI shall check that a parsed version of the transformation language program exists and is younger than the parser file and the transformation language program file. If it is not, the HATS-GUI shall generate a new parsed version of the transformation language program. • The HATS-GUI shall start the FindTarget program using the transformation language program as input. • The HATS-GUI shall take the list of target program files generated by FindTarget, and for each file in the list it shall check that a parsed version of the target program exists and is younger than the target parser file and the target program file. If it is not, the HATS-GUI shall generate a new parsed version of the target program. • The HATS-GUI shall start the ApplyTransformation program in HATS-SML and pass the parsed transformation language program file name, the user defined library file name, and the output file name to the ApplyTransformation program. The HATS-GUI shall redirect the standard output and standard error streams and capture any text written to those streams.","[SRSreq 96] To perform a transformation in an application, the HATS-GUI shall execute the following sequence of actions: • The HATS-GUI shall confirm that the transformation language program exists. (The absence of the program is an error.) • The HATS-GUI shall check that the parser file is younger than the grammar and lexical specification files and that the parser file was generated from the grammar and lexical specification files. If this is not the case, the HATS-GUI shall generate a new parser file. • The HATS-GUI shall check that a parsed version of the transformation language program exists and is younger than the parser file and the transformation language program file. If the parsed version does not exist or is not younger, the HATS-GUI shall generate a new parsed version of the transformation language program. • The HATS-GUI shall start the FindTarget program using the transformation language program as input. • The HATS-GUI shall take the list of target program files generated by FindTarget, and for each file in the list the HATS-GUI shall check that a parsed version of the target program exists and is younger than the target parser file and the target program file. If the parsed version does not exist or is not younger, the HATS-GUI shall generate a new parsed version of the target program. • The HATS-GUI shall start the ApplyTransformation program in HATS-SML and pass the parsed transformation language program file name, the user defined library file name, and the output file name to the ApplyTransformation program. The HATS-GUI shall redirect the standard output and standard error streams and capture any text written to those streams.","'It' is replaced with 'The absence of the program', 'it is not' with 'the parsed version does not exist or is not younger', 'it' with 'the HATS-GUI', and second 'it is not' with 'the parsed version does not exist or is not younger' to resolve all pronoun references.","[SRSreq 96] To perform a transformation in an application, the HATS-GUI shall execute the following sequence of actions: • The HATS-GUI shall confirm that the transformation language program exists. (It is an error if the program does not exist.) • The HATS-GUI shall check that the parser file is younger than the grammar and lexical specification files and that the parser file was generated from the grammar and lexical specification files. If this is not the case, the HATS-GUI shall generate a new parser file. • The HATS-GUI shall check that a parsed version of the transformation language program exists and is younger than the parser file and the transformation language program file. If it is not, the HATS-GUI shall generate a new parsed version of the transformation language program. • The HATS-GUI shall start the FindTarget program using the transformation language program as input. • The HATS-GUI shall take the list of target program files generated by FindTarget, and for each file in the list it shall check that a parsed version of the target program exists and is younger than the target parser file and the target program file. If it is not, the HATS-GUI shall generate a new parsed version of the target program. • The HATS-GUI shall start the ApplyTransformation program in HATS-SML and pass the parsed transformation language program file name, the user defined library file name, and the output file name to the ApplyTransformation program. The HATS-GUI shall redirect the standard output and standard error streams and capture any text written to those streams.","The HATS-GUI shall execute the following sequence of actions to perform a transformation in an application: • The HATS-GUI shall confirm that the transformation language program exists. (It is an error if the program does not exist.) • The HATS-GUI shall check that the parser file is younger than the grammar and lexical specification files and that the parser file was generated from the grammar and lexical specification files. If this is not the case, the HATS-G",No changes made - no ambiguous pronouns detected,False,one-shot,103,1.0,False,0.07824525617286063,0.07528046952100355,0.07194331036504469,0.06879855653475236,0.90619373,True,False,False
"[SRSreq 111] The text displayed in the text display area shall correspond to the concatenation of the node labels (separated by spaces) of the leaf nodes of the displayed graph (in-order traversal, left to right). If a leaf displayed node corresponds to a non-terminal SDT node, the label in the text window shall be surrounded by pointed brackets (<>). For example, if a non-terminal TERM appears in a leaf node, its text representation shall be <TERM>. Appendix G gives an example of the display of text associated with an SDT.","[SRSreq 111] The text displayed in the text display area shall correspond to the concatenation of the node labels (separated by spaces) of the leaf nodes of the displayed graph (in-order traversal, left to right). If a leaf displayed node corresponds to a non-terminal SDT node, the label in the text window shall be surrounded by pointed brackets (<>). For example, if a non-terminal TERM appears in a leaf node, the TERM's text representation shall be <TERM>. Appendix G gives an example of the display of text associated with an SDT.",'its' is replaced with 'the TERM's' to clarify whose representation is being shown.,"[SRSreq 111] The text displayed in the text display area shall correspond to the concatenation of the node labels (separated by spaces) of the leaf nodes of the displayed graph (in-order traversal, left to right). If a leaf displayed node corresponds to a non-terminal SDT node, the label in the text window shall be surrounded by pointed brackets (<>). For example, if a non-terminal TERM appears in a leaf node, its text representation shall be <TERM>. Appendix G gives an example of the display of text associated with an SDT.","** [SRSreq 111] The text displayed in the text display area shall correspond to the concatenation of the node labels (separated by spaces) of the leaf nodes of the displayed graph (in-order traversal, left to right). If a leaf displayed node corresponds to a non-terminal SDT node, the label in the text window shall be surrounded by pointed brackets (<>). For example, if a non-terminal TERM appears in a leaf node, a non-terminal TERM's text representation shall be <TERM>. Appendix G gives an example of the display of text associated with an SDT.",** Replaced ambiguous pronoun 'its' with specific antecedent 'a non-terminal,True,one-shot,104,1.0000002,False,0.9649122807017544,0.9603213248920305,0.956101338481249,0.950950338222944,0.99516517,True,True,True
"[SRSreq 117] When a displayed node and its children are displayed simultaneously, the parent node shall be displayed higher than the children.","[SRSreq 117] When a displayed node and the node's children are displayed simultaneously, the parent node shall be displayed higher than the children.",'its' is replaced with 'the node's' to clarify whose children are being referred to.,"[SRSreq 117] When a displayed node and its children are displayed simultaneously, the parent node shall be displayed higher than the children.","** [SRSreq 117] When a displayed node and its children are displayed simultaneously, the displayed node's children shall be displayed lower than the displayed node.",** Replaced ambiguous pronoun 'its' with specific antecedent 'a displayed node's' to clarify the possessive relationship between the node and its children.,True,one-shot,105,1.0,False,0.8064516129032258,0.6956083436402524,0.6039079175545247,0.5138541276319804,0.92544854,True,True,True
[SRSreq 120] The user shall be able to expand displayed nodes (provided it is possible to expand the selected nodes). The HATS-GUI shall change the graph display by adding the descendant nodes to the displayed graph (thus changing the expandable nodes to internal nodes).,[SRSreq 120] The user shall be able to expand displayed nodes (provided the expansion is possible for the selected nodes). The HATS-GUI shall change the graph display by adding the descendant nodes to the displayed graph (thus changing the expandable nodes to internal nodes).,'it is possible' is replaced with 'the expansion is possible' to clarify what is being referred to.,[SRSreq 120] The user shall be able to expand displayed nodes (provided it is possible to expand the selected nodes). The HATS-GUI shall change the graph display by adding the descendant nodes to the displayed graph (thus changing the expandable nodes to internal nodes).,** The user shall be able to expand displayed nodes (provided the user is able to expand the selected nodes). The HATS-GUI shall change the graph display by adding the descendant nodes to the displayed graph (thus changing the expandable nodes to internal nodes by the HATS-GUI).,** Replaced ambiguous pron,True,one-shot,106,1.0000002,False,0.8333333333333334,0.8029035359557924,0.7800551492557002,0.7593811800178287,0.9804161,True,True,True
