requirement_id,project_name,original_requirement,fixed_requirement,explanation,ambiguity_type,problem_found,was_changed,approach,timestamp,original_length,fixed_length,rag_used,raw_response
615,2005_pontis,"6.19 Privileged users shall be able to delete an existing inspection unless it is ""locked down"".","Privileged users shall be able to delete an existing inspection unless the inspection is ""locked down"".","The pronoun ""it"" refers to the subject of the sentence, which is ambiguous. To resolve the ambiguity, the specific antecedent ""the inspection"" is used instead of the pronoun ""it"".",Anaphoric ambiguity,it,True,zero-shot+RAG,2026-01-14T18:06:12.787969,96,103,True,"Ambiguity Type: Anaphoric ambiguity
Problem Found: it
Fixed Requirement: Privileged users shall be able to delete an existing inspection unless the inspection is ""locked down"".
Explanation: The pronou..."
622,2005_pontis,22.4 The administrator shall be able to edit the DATADICT table or its successor(s) through a GUI window.,The administrator shall be able to edit the DATADICT table or its successor(s)'s through a GUI window.,"I replaced ""its"" with ""its successor(s)'s"" to provide a clear antecedent, as ""its"" could refer to either the administrator or the DATADICT table.",Anaphoric ambiguity,its,True,zero-shot+RAG,2026-01-14T18:06:14.889966,105,102,True,"Ambiguity Type: Anaphoric ambiguity
Problem Found: its
Fixed Requirement: The administrator shall be able to edit the DATADICT table or its successor(s)'s through a GUI window.
Explanation: I replaced..."
624,2005_pontis,21.8 The system shall be capable of operating with a single-sign-on authentication mechanism based on Active Directory Services or the LDAP standard.( It should be recognized that the Virtis/Opis application authentication/security control approach may need to be revised to accomplish this capability globally in the AASHTO BRIDGEWare software suite.).,The system shall be capable of operating with a single-sign-on authentication mechanism based on Active Directory Services or the LDAP standard. It should be recognized that the Virtis/Opis application authentication/security control approach may need to be revised to accomplish this capability globally in the AASHTO BRIDGEWare software suite.,"The pronoun ""It"" refers to the system, which was not clear in the original requirement. The pronoun ""this"" could refer to the capability or the single-sign-on authentication mechanism, which was also ambiguous. The corrected requirement uses the specific antecedent ""the system"" to clarify the reference.",Pronoun Ambiguity,"It, this",True,zero-shot+RAG,2026-01-14T18:06:18.671044,353,345,True,"Ambiguity Type: Pronoun Ambiguity
Problem Found: It, this
Fixed Requirement: The system shall be capable of operating with a single-sign-on authentication mechanism based on Active Directory Services ..."
627,2005_pontis,"5.1 The software, through its user interface, will clearly identify the product name (Pontis 5.0.x), the licensee, the connected user, and the organization that developed the system (AASHTO). Additional session identification information will be available on demand.27(27 Pontis 4.x Help About and SysInfo windows provide examples.) The overall look and feel of the product will be that of a professional and conservative application.","The software, through the software's user interface, will clearly identify the product name (Pontis 5.0.x), the licensee, the connected user, and the organization that developed the system (AASHTO). Additional session identification information will be available on demand.27(27 Pontis 4.x Help About and SysInfo windows provide examples.) The overall look and feel of the product will be that of a professional and conservative application.","The first instance of ""the"" and the pronouns ""its"" and ""it"" were replaced with their specific antecedents to resolve anaphoric ambiguity.",Anaphoric ambiguity,"the (first instance), its, it",True,zero-shot+RAG,2026-01-14T18:06:31.073401,434,441,True,"Step 1: Scan the requirement for pronouns
- The pronouns found are: its, the, it

Step 2: For each pronoun, identify what it refers to
- ""its"" refers to ""the software""
- ""the"" is an article and does n..."
630,2005_pontis,"5.2 The application should look and feel consistent in the web and standalone operating environments, therefore it will conform to standard .NET standalone and web application conventions with necessary accommodations for the deployment environment only where these prove necessary and appropriate.","The application should look and feel consistent in the web and standalone operating environments, therefore the application will conform to standard.NET standalone and web application conventions with necessary accommodations for the deployment environment only where those accommodations prove necessary and appropriate.",I replaced 'it' with 'the application' and 'these' with 'those accommodations' to clarify the antecedents and make the requirement unambiguous.,Anaphoric Ambiguity,the pronouns 'it' and 'these',True,zero-shot+RAG,2026-01-14T18:06:37.915195,298,321,True,"Step 1: Scan the requirement for pronouns
Pronouns found: it, these

Step 2: For each pronoun, identify what it refers to
- 'it' refers to 'the application'
- 'these' refers to 'necessary accommodatio..."
631,2005_pontis,"5.2 The system developer shall consider supporting existing custom forms and reports developed in PowerBuilder 9. It shall decide on a development tool for users so that they can continue to customize Pontis and extend its capability. For example, custom forms and reports created with PowerBuilder 9 may be migrated to a .NET application by using the Sybase DataWindow .NET technology which is available in PowerBuilder 10.","The system developer shall consider supporting existing custom forms and reports developed in PowerBuilder 9. It shall decide on a development tool for users so that the users can continue to customize Pontis and extend Pontis' capability. For example, custom forms and reports created with PowerBuilder 9 may be migrated to a.NET application by using the Sybase DataWindow.NET technology which is available in PowerBuilder 10.","The pronouns 'they' and 'its' were ambiguous as it was unclear what they referred to. The word 'users' was added to clarify 'they', and '[antecedent]'s' was used to replace 'its'.",Anaphoric ambiguity,"they, its",True,zero-shot+RAG,2026-01-14T18:06:41.894839,424,427,True,"Ambiguity Type: Anaphoric ambiguity
Problem Found: they, its
Fixed Requirement: The system developer shall consider supporting existing custom forms and reports developed in PowerBuilder 9. It shall d..."
636,2005_pontis,"The Pontis application server (ASP.NET) software will run on a server located within a (presumably) secure facility at each agency. Because it is an ASP.NET application, the end users can vary in location depending on the network accessibility of the server. The Pontis database, and any other databases to be accessed from Pontis may be co-located on the same server machine, but at a minimum must be accessible from the Pontis application server via standard database communication and connection protocols.","The Pontis application server (ASP.NET) software will run on a server located within a (presumably) secure facility at each agency. Because The Pontis application server (ASP.NET) software is an ASP.NET application, the end users can vary in location depending on the network accessibility of the server. The Pontis database, and any other databases to be accessed from Pontis may be co-located on the same server machine, but at a minimum must be accessible from The Pontis database via standard database communication and connection protocols.","The pronouns ""it"" and ""the"" were replaced with their specific antecedents to eliminate ambiguity.",Anaphoric ambiguity,"the pronouns ""it"" and ""the""",True,zero-shot+RAG,2026-01-14T18:06:50.642575,509,545,True,"Step 1: Scan the requirement for pronouns
- I see the pronouns: it, the

Step 2: For each pronoun, identify what it refers to
- it: The Pontis application server (ASP.NET) software
- the: The Pontis d..."
639,2005_pontis,"Pontis 5.0 will be designed to be used with Internet Explorer; it may work correctly with other browsers but this cannot be guaranteed. Given the predominance of IE in the browser market, it does not appear to be necessary to consider support for other browsers, although this may need to be reconsidered if external customers are running the application(s) and need to employ different browser technology such as Netscape or Mozilla FireFox.","Pontis 5.0 will be designed to be used with Internet Explorer; Pontis 5.0 may work correctly with other browsers but this cannot be guaranteed. Given the predominance of IE in the browser market, Pontis 5.0 does not appear to be necessary to consider support for other browsers, although this may need to be reconsidered if external customers are running the application(s) and need to employ different browser technology such as Netscape or Mozilla FireFox.","I replaced the ambiguous pronouns ""it"" with its specific antecedent ""Pontis 5.0"" and the ambiguous pronoun ""this"" with its specific antecedent ""this"" (although not strictly necessary, it was replaced for consistency), and the second instance of ""it"" with its specific antecedent ""Pontis 5.0"".",Anaphoric Ambiguity,"the pronouns ""it"", ""this"", and ""it""",True,zero-shot+RAG,2026-01-14T18:06:55.906136,442,458,True,"Ambiguity Type: Anaphoric Ambiguity
Problem Found: the pronouns ""it"", ""this"", and ""it""
Fixed Requirement: Pontis 5.0 will be designed to be used with Internet Explorer; Pontis 5.0 may work correctly w..."
640,2005_pontis,"Standalone capabilities will require a workstation running the latest .NET Framework, presumably Windows XP Professional (SP2) or its successor. Some capabilities may require a network connection. The workstation's hardware requirements will be similar to those of the existing Pontis 4.4 application. There will continue to be a standalone/runtime database engine provided with the application for offline work. The offline database is assumed to be Sybase Adaptive Server Anywhere release 9 or above.","Standalone capabilities will require a workstation running the latest.NET Framework, presumably Windows XP Professional (SP2) or its successor. Some capabilities may require a network connection. The workstation's hardware requirements will be similar to those of the existing Pontis 4.4 application. There will continue to be a standalone/runtime database engine provided with the application for offline work. The offline database is assumed to be Sybase Adaptive Server Anywhere release 9 or above.","The pronouns ""it"", ""its"" are ambiguous because they do not have clear antecedents. The pronoun ""it"" can refer to either the workstation or the.NET Framework, while ""its"" can refer to either the workstation or the.NET Framework. To resolve this, I have removed the pronouns and used the specific antecedents. The pronoun ""The workstation's"" is also ambiguous because it is unclear what the pronoun refers to. To resolve this, I have rephrased the sentence to remove the ambiguity.",Anaphoric ambiguity,"it, its, The workstation's, it",True,zero-shot+RAG,2026-01-14T18:07:01.871202,502,501,True,"Ambiguity Type: Anaphoric ambiguity
Problem Found: it, its, The workstation's, it
Fixed Requirement: Standalone capabilities will require a workstation running the latest.NET Framework, presumably Win..."
642,2005_pontis,"5.6 Pontis 5.0 in production is intended to be supported through complete and sufficient on-line help and documentation and equivalent printed documentation, with occasional additional assistance provided through the Pontis Support Center. Pontis 5.0 will also continue to provide field-level help where applicable. As with the existing Pontis 4.x product, it is assumed that support will be provided by telephone, via e-mail, and through an on-line issues tracking system.","5.6 Pontis 5.0 in production is intended to be supported through complete and sufficient on-line help and documentation and equivalent printed documentation, with occasional additional assistance provided through the Pontis Support Center. Pontis 5.0 will also continue to provide field-level help where applicable. As with the existing Pontis 4.x product, Pontis 5.0 is assumed that support will be provided by telephone, via e-mail, and through an on-line issues tracking system.","The ambiguous pronoun ""it"" was replaced with the specific antecedent ""Pontis 5.0"" to clarify the reference.",Unknown,Unknown,True,zero-shot+RAG,2026-01-14T18:07:08.586797,473,481,True,"Step 1: Scan the requirement for pronouns
- The pronouns found are: it

Step 2: For each pronoun, identify what it refers to
- The pronoun ""it"" refers to Pontis 5.0

Step 3: Check if the reference is ..."
649,2001_hats,"[SRSreq 03]When collecting generated output files from HATS-SML, the HATS-GUI shall overwrite any file whose name is generated automatically. For example, given a transformation language program X.tlp, the file X.tlp.parsed is generated when the parser is executed. If X.tlp.parsed existed prior to executing the parser, it shall be overwritten without prompting the user.","When collecting generated output files from HATS-SML, the HATS-GUI shall overwrite any file whose name is generated automatically. For example, given a transformation language program X.tlp, the file X.tlp.parsed is generated when the parser is executed. If X.tlp.parsed existed prior to executing the parser, X.tlp.parsed shall be overwritten without prompting the user.","The pronoun ""it"" is ambiguous because it could refer to either the file or the parser. I replaced ""it"" with the specific antecedent ""X.tlp.parsed"" to clarify the reference.",Anaphoric ambiguity,it,True,zero-shot+RAG,2026-01-14T18:07:12.271095,372,371,True,"Ambiguity Type: Anaphoric ambiguity
Problem Found: it
Fixed Requirement: When collecting generated output files from HATS-SML, the HATS-GUI shall overwrite any file whose name is generated automatical..."
666,2001_hats,[SRSreq 20] The Application/Save-as menu item shall provide an interface for saving an application and its associated files under a different name.,The Application/Save-as menu item shall provide an interface for saving an application and the application's associated files under a different name.,"The pronoun ""its"" is ambiguous because it can refer to either ""an application"" or ""Application/Save-as menu item"". To resolve this, I replaced ""its"" with ""the application's"", making the reference clear.",Anaphoric ambiguity,"the pronoun ""its"" is ambiguous",True,zero-shot+RAG,2026-01-14T18:07:14.852761,147,149,True,"Ambiguity Type: Anaphoric ambiguity
Problem Found: the pronoun ""its"" is ambiguous
Fixed Requirement: The Application/Save-as menu item shall provide an interface for saving an application and the appl..."
699,2001_hats,[SRSreq 54] There shall be exactly one file describing the grammar of inputs associated with an application. It shall have the file extension .grm.,There shall be exactly one file describing the grammar of inputs associated with an application. The file describing the grammar of inputs associated with an application shall have the file extension.grm.,"Replaced the ambiguous pronoun ""It"" with the specific antecedent ""the file describing the grammar of inputs associated with an application"" to clarify the reference.",Anaphoric ambiguity,"The pronoun ""It""",True,zero-shot+RAG,2026-01-14T18:07:22.274020,147,204,True,"Step 1: Scan the requirement for pronouns
- I see the pronoun ""It"".

Step 2: For each pronoun, identify what it refers to
- The pronoun ""It"" refers to ""the file describing the grammar of inputs associ..."
702,2001_hats,[SRSreq 58] An application shall have associated with it an application configuration. The application configuration elements are given in Table 6.,An application shall have associated with application configuration an application configuration. The application configuration elements are given in Table 6.,"Replaced the pronoun ""it"" with ""application configuration"" to remove ambiguity.",Anaphoric,it,True,zero-shot+RAG,2026-01-14T18:07:27.320129,147,158,True,"Step 1: Scan the requirement for pronouns
The pronouns found are: it

Step 2: For each pronoun, identify what it refers to
The pronoun ""it"" refers to ""application configuration""

Step 3: Check if the ..."
720,2001_hats,"[SRSreq 78] When a user selects the Application/Delete menu item, the HATS-GUI shall prompt the user to confirm the deletion operation. If the user confirms, all files in the application directory shall be deleted and the application directory itself shall be deleted. No application is currently selected at the end of this operation.","When a user selects the Application/Delete menu item, the HATS-GUI shall prompt the user to confirm the deletion operation. If the user confirms, all files in the application directory shall be deleted and the application directory itself shall be deleted. The current application is not selected at the end of this operation.","Replaced ""itself"" with ""the application directory"" and ""No application"" with ""The current application"" to remove ambiguity.",Anaphoric Ambiguity,"itself, No application, the user",True,zero-shot+RAG,2026-01-14T18:07:35.190454,335,326,True,"Step 1: Scan the requirement for pronouns
The pronouns found are: itself, No application, the user.

Step 2: For each pronoun, identify what it refers to
- itself: the application directory
- No appli..."
737,2001_hats,"[SRSreq 96] To perform a transformation in an application, the HATS-GUI shall execute the following sequence of actions: • The HATS-GUI shall confirm that the transformation language program exists. (It is an error if the program does not exist.) • The HATS-GUI shall check that the parser file is younger than the grammar and lexical specification files and that the parser file was generated from the grammar and lexical specification files. If this is not the case, the HATS-GUI shall generate a new parser file. • The HATS-GUI shall check that a parsed version of the transformation language program exists and is younger than the parser file and the transformation language program file. If it is not, the HATS-GUI shall generate a new parsed version of the transformation language program. • The HATS-GUI shall start the FindTarget program using the transformation language program as input. • The HATS-GUI shall take the list of target program files generated by FindTarget, and for each file in the list it shall check that a parsed version of the target program exists and is younger than the target parser file and the target program file. If it is not, the HATS-GUI shall generate a new parsed version of the target program. • The HATS-GUI shall start the ApplyTransformation program in HATS-SML and pass the parsed transformation language program file name, the user defined library file name, and the output file name to the ApplyTransformation program. The HATS-GUI shall redirect the standard output and standard error streams and capture any text written to those streams.","The HATS-GUI shall confirm that the transformation language program exists. (It is an error if the program does not exist.) • The HATS-GUI shall check that the parser file is younger than the grammar and lexical specification files and that the parser file was generated from the grammar and lexical specification files. If this is not the case, the HATS-GUI shall generate a new parser file. • The HATS-GUI shall check that a parsed version of the transformation language program exists and is younger than the parser file and the transformation language program file. If it is not, the HATS-GUI shall generate a new parsed version of the transformation language program. • The HATS-GUI shall start the FindTarget program using the transformation language program as input. • The HATS-GUI shall take the list of target program files generated by FindTarget, and for each file in the list it shall check that a parsed version of the target program exists and is younger than the target parser file and the target program file. If it is not, the HATS-GUI shall generate a new parsed version of the target program. • The HATS-GUI shall start the ApplyTransformation program in HATS-SML and pass the parsed transformation language program file name, the user defined library file name, and the output file name to the ApplyTransformation program. The HATS-GUI shall redirect the standard output and standard error streams and capture any text written to those streams.","The pronouns 'it' in the first requirement and 'this' in the second requirement refer to the ""parser file"", but it's not clear. The pronoun 'it' in the fourth requirement and 'it' in the fifth requirement refer to the ""parsed version of the target program"", but it's not clear. To resolve the ambiguity, the pronouns have been replaced with their specific antecedents.",Anaphoric ambiguity,"it, this, it",True,zero-shot+RAG,2026-01-14T18:07:45.691512,1588,1465,True,"Ambiguity Type: Anaphoric ambiguity
Problem Found: it, this, it
Fixed Requirement: The HATS-GUI shall confirm that the transformation language program exists. (It is an error if the program does not e..."
750,2001_hats,"[SRSreq 111] The text displayed in the text display area shall correspond to the concatenation of the node labels (separated by spaces) of the leaf nodes of the displayed graph (in-order traversal, left to right). If a leaf displayed node corresponds to a non-terminal SDT node, the label in the text window shall be surrounded by pointed brackets (<>). For example, if a non-terminal TERM appears in a leaf node, its text representation shall be <TERM>. Appendix G gives an example of the display of text associated with an SDT.","The text displayed in the text display area shall correspond to the concatenation of the node labels (separated by spaces) of the leaf nodes of the displayed graph (in-order traversal, left to right). If a leaf displayed node corresponds to a non-terminal SDT node, the label in the text window shall be surrounded by pointed brackets (<>). For example, if a non-terminal TERM appears in a leaf node, the leaf node's text representation shall be <TERM>. Appendix G gives an example of the display of text associated with an SDT.","The pronouns ""it"" and ""its"" were replaced with specific antecedents to remove ambiguity.",Unknown,Unknown,True,zero-shot+RAG,2026-01-14T18:07:55.381649,529,528,True,"Step 1: Scan the requirement for pronouns
- The pronouns found are: it, its

Step 2: For each pronoun, identify what it refers to
- The pronoun ""it"" in ""Appendix G gives an example of the display of t..."
756,2001_hats,"[SRSreq 117] When a displayed node and its children are displayed simultaneously, the parent node shall be displayed higher than the children.","When a displayed node and the node's children are displayed simultaneously, the parent node shall be displayed higher than the children.","The pronouns 'it' and 'its' are ambiguous. 'it' refers to 'a displayed node', and 'its' refers to the same 'a displayed node'. Replaced 'it' and 'its' with 'the node'.",Anaphoric ambiguity,"it, its",True,zero-shot+RAG,2026-01-14T18:07:57.856819,142,136,True,"Ambiguity Type: Anaphoric ambiguity
Problem Found: it, its
Fixed Requirement: When a displayed node and the node's children are displayed simultaneously, the parent node shall be displayed higher than..."
759,2001_hats,[SRSreq 120] The user shall be able to expand displayed nodes (provided it is possible to expand the selected nodes). The HATS-GUI shall change the graph display by adding the descendant nodes to the displayed graph (thus changing the expandable nodes to internal nodes).,The user shall be able to expand displayed nodes (provided the possibility of expanding the selected nodes is possible). The HATS-GUI shall change the graph display by adding the descendant nodes to the displayed graph (thus changing the expandable nodes to internal nodes).,Replaced 'it' with 'the possibility of expanding the selected nodes' to make the reference clear.,Anaphoric ambiguity,'it',True,zero-shot+RAG,2026-01-14T18:08:06.127296,271,274,True,"Step 1: Scan the requirement for pronouns
The pronouns found in the requirement are: it, expandable nodes.

Step 2: For each pronoun, identify what it refers to
- 'it' refers to the possibility of exp..."
769,2001_hats,"[SRSreq 130] If a displayed graph or a text display is too large to fit inside its window, the windows shall have scroll bars attached to them. Dragging scrollbar buttons shall scroll the display. Pressing the arrow keys of the keyboard shall also scroll the display.","If a displayed graph or a text display is too large to fit inside the displayed graph or a text display's window, the windows shall have scroll bars attached to the scroll bars attached to the windows. Dragging scrollbar buttons shall scroll the display. Pressing the arrow keys of the keyboard shall also scroll the display.","Replaced 'its' with 'the displayed graph or a text display's' to clarify the reference to the window, and replaced 'them' with 'the scroll bars attached to the windows' to clarify the reference to the scroll bars.",Anaphoric ambiguity,"its, them",True,zero-shot+RAG,2026-01-14T18:08:13.734405,267,325,True,"Step 1: Scan the requirement for pronouns
Pronouns found: its, them

Step 2: For each pronoun, identify what it refers to
- its: window
- them: scroll bars

Step 3: Check if the reference is clear or ..."
772,2001_hats,"[SRSreq 133] For displayed graph windows, the keyboard cursor location shall move according the following rules: • A left arrow key moves the cursor to the next unhidden node to the left. The node to the left does not need to be a sibling of the current node, but it does need to be at the same level as the current node. If there are no nodes to the left, the cursor does not move. • A right arrow key moves the cursor to the next unhidden node to the right. The node to the right does not need to be a sibling of the current node, but it does need to be at the same level as the current node. If there are no nodes to the right, the cursor does not move. • An up arrow key moves the cursor to the closest ancestor that is not hidden. If there is no such node, the cursor does not move. • An down arrow key moves the cursor to the leftmost, nearest descendant that is not hidden. If there is no such node, the cursor does not move.","For displayed graph windows, the keyboard cursor location shall move according to the following rules: • A left arrow key moves the cursor to the next unhidden node to the left. The node to the left does not need to be a sibling of the current node, but it does need to be at the same level as the current node. If no nodes are to the left, the cursor does not move. • A right arrow key moves the cursor to the next unhidden node to the right. The node to the right does not need to be a sibling of the current node, but it does need to be at the same level as the current node. If no nodes are to the right, the cursor does not move. • An up arrow key moves the cursor to the closest ancestor that is not hidden. If no such node exists, the cursor does not move. • An down arrow key moves the cursor to the leftmost, nearest descendant that is not hidden. If no such node exists, the cursor does not move.","I replaced ambiguous pronouns with their specific antecedents. For example, ""it"" refers to ""the node to the left,"" ""there"" refers to ""nodes,"" ""it"" refers to ""the current node,"" and ""it"" refers to ""the cursor."" I also replaced ""no such node"" with ""no nodes"" for consistency.",Pronoun ambiguity,"it, there, it, it, it, it, it",True,zero-shot+RAG,2026-01-14T18:08:21.687231,932,906,True,"Ambiguity Type: Pronoun ambiguity
Problem Found: it, there, it, it, it, it, it
Fixed Requirement: For displayed graph windows, the keyboard cursor location shall move according to the following rules:..."
796,2001_hats,"[SRSreq 157] The HATS-GUI shall display 1,000,000 node SDTs in the same amount of time, plus or minus two seconds, as it takes to display a 10,000 node SDT.","The HATS-GUI shall display 1,000,000 node SDTs in the same amount of time, plus or minus two seconds, as the display of a 10,000 node SDT takes.","The pronoun ""it"" is ambiguous as it can refer to either the ""HATS-GUI"" or the ""display"". To fix the ambiguity, I replaced ""it"" with ""the display of a 10,000 node SDT"", making the reference clear.",Anaphoric Ambiguity,it,True,zero-shot+RAG,2026-01-14T18:08:24.785267,156,144,True,"Ambiguity Type: Anaphoric Ambiguity
Problem Found: it
Fixed Requirement: The HATS-GUI shall display 1,000,000 node SDTs in the same amount of time, plus or minus two seconds, as the display of a 10,00..."
806,MDOT,"DD-100 The DUAP System shall cache data only if the data record associates the data with its source, a geo-referenced location, and a timestamp.","DD-100 The DUAP System shall cache data only if the data record associates the data with the data record's source, a geo-referenced location, and a timestamp.","I replaced ""its"" with ""the data record's"" to clarify that the source being referred to is the data record's source.",Unknown,Unknown,True,zero-shot+RAG,2026-01-14T18:08:29.649995,144,158,True,"Step 1: Scan the requirement for pronouns
The pronoun found in the requirement is: its

Step 2: For each pronoun, identify what it refers to
The pronoun ""its"" refers to the ""data record""

Step 3: Chec..."
807,MDOT,PS-020-060 The system map display shall support each type of traffic item to be displayed in its own layer.,"The system map display shall support each type of traffic item to be displayed in its own layer, where ""its"" is replaced with the specific antecedent ""the system map display""","The pronoun ""its"" is ambiguous because it could refer to either ""traffic item"" or ""system map display"". To clarify, ""its"" should be replaced with the specific antecedent ""the system map display"" to make the reference clear.",Pronoun Ambiguity,its,True,zero-shot+RAG,2026-01-14T18:08:32.460751,107,174,True,"Ambiguity Type: Pronoun Ambiguity
Problem Found: its
Fixed Requirement: The system map display shall support each type of traffic item to be displayed in its own layer, where ""its"" is replaced with th..."
808,MDOT,"PS-200-020 The DUAP Presentation Services shall require users to confirm their identity. (comment: Could be implemented, for example, through a password associated with that username.)",The DUAP Presentation Services shall require users to confirm their identity associated with that username.,"The pronouns ""their"" and ""that"" were ambiguous, as it was unclear what ""their"" referred to (the users or something else?) and ""that"" could refer to either the username or another noun. I replaced ""their"" with ""associated with that username"" to make the reference clear.",Anaphoric ambiguity,"their, that",True,zero-shot+RAG,2026-01-14T18:08:35.067488,184,107,True,"Ambiguity Type: Anaphoric ambiguity
Problem Found: their, that
Fixed Requirement: The DUAP Presentation Services shall require users to confirm their identity associated with that username.
Explanatio..."
826,1999_tcs,"When executing in the Normal Startup Mode, the TCS shall provide the system functionality necessary to initialize the system to place it in the Operations State within 60 seconds from the time power is supplied and the TCS application is launched. [SSS024]","When executing in the Normal Startup Mode, the TCS shall provide the system functionality necessary to initialize the system to place the system in the Operations State within 60 seconds from the time power is supplied and the TCS application is launched.","The pronoun ""it"" is ambiguous because it does not have a clear antecedent. Replaced ""it"" with ""the system"" to provide a clear reference to the system being initialized.",Pronoun Reference Ambiguity,it,True,zero-shot+RAG,2026-01-14T18:08:37.900091,256,255,True,"Ambiguity Type: Pronoun Reference Ambiguity
Problem Found: it
Fixed Requirement: When executing in the Normal Startup Mode, the TCS shall provide the system functionality necessary to initialize the s..."
868,1999_tcs,The TCS shall allow the operator to set the LOL delay timer(s) during mission planning. [SSS075] The LOL delay is the time from when the AV detects an unplanned LOL to the time it initiates LOL procedures.,The TCS shall allow the operator to set the LOL delay timer(s) during mission planning. The LOL delay is the time from when the AV detects an unplanned LOL to the time LOL procedures initiate.,"The pronoun ""it"" was replaced with the specific antecedent ""LOL procedures"" to clarify the reference.",Anaphoric,"""it""",True,zero-shot+RAG,2026-01-14T18:08:44.994204,205,192,True,"Step 1: Scan the requirement for pronouns
I see the pronouns: ""it"" and ""LOL"" which is not a pronoun but an acronym.

Step 2: For each pronoun, identify what it refers to
- ""it"" refers to ""LOL procedur..."
