requirement_id,project_name,original_requirement,fixed_requirement,explanation,ambiguity_type,problem_found,was_changed,approach,timestamp,original_length,fixed_length,rag_used,raw_response
631,2005_pontis,"5.2 The system developer shall consider supporting existing custom forms and reports developed in PowerBuilder 9. It shall decide on a development tool for users so that they can continue to customize Pontis and extend its capability. For example, custom forms and reports created with PowerBuilder 9 may be migrated to a .NET application by using the Sybase DataWindow .NET technology which is available in PowerBuilder 10.","5.2 The system developer shall consider supporting existing custom forms and reports developed in PowerBuilder 9. The system developer shall decide on a development tool for users so that users can continue to customize Pontis and extend Pontis's capability. For example, custom forms and reports created with PowerBuilder 9 may be migrated to a.NET application by using the Sybase DataWindow.NET technology which is available in PowerBuilder 10.","Replaced ambiguous pronouns ""it"" and ""its"" with ""Pontis"" to clarify which entity's capability is being extended. Also, replaced ""they"" with ""users"" to clarify who can continue to customize Pontis.",Unknown,Unknown,True,one-shot+RAG,2026-01-14T18:13:18.817412,424,446,True,"Analysis:
- Pronouns found: ""it"", ""they"", ""its""
- Refers to: unclear (could be ""system developer"", ""users"", or ""Pontis"")
- Ambiguous: Yes
- Fix: Replace ambiguous pronouns with specific nouns to clari..."
636,2005_pontis,"The Pontis application server (ASP.NET) software will run on a server located within a (presumably) secure facility at each agency. Because it is an ASP.NET application, the end users can vary in location depending on the network accessibility of the server. The Pontis database, and any other databases to be accessed from Pontis may be co-located on the same server machine, but at a minimum must be accessible from the Pontis application server via standard database communication and connection protocols.","The Pontis application server (ASP.NET) software will run on a server located within a (presumably) secure facility at each agency. Because the Pontis application server is an ASP.NET application, the end users can vary in location depending on the network accessibility of the server. The Pontis database, and any other databases to be accessed from Pontis may be co-located on the same server machine, but at a minimum must be accessible from the Pontis application server via standard database communication and connection protocols.","Replaced ambiguous pronoun ""it"" with ""the Pontis application server"" for clarity on which entity is an ASP.NET application.",Unknown,Unknown,True,one-shot+RAG,2026-01-14T18:13:23.676052,509,536,True,"Analysis:
- Pronouns found: ""it""
- Refers to: unclear (could be ""Pontis application server"" or ""database"")
- Ambiguous: Yes
- Fix: Replace ""it"" with a specific noun or rephrase the sentence for clarit..."
639,2005_pontis,"Pontis 5.0 will be designed to be used with Internet Explorer; it may work correctly with other browsers but this cannot be guaranteed. Given the predominance of IE in the browser market, it does not appear to be necessary to consider support for other browsers, although this may need to be reconsidered if external customers are running the application(s) and need to employ different browser technology such as Netscape or Mozilla FireFox.","Pontis 5.0 will be designed to be used with Internet Explorer; Pontis 5.0 may work correctly with other browsers, but this cannot be guaranteed. Given the predominance of Internet Explorer in the browser market, Pontis 5.0 does not appear to be necessary to consider support for other browsers, although this may need to be reconsidered if external customers are running the application(s) and need to employ different browser technology such as Netscape or Mozilla FireFox.","Replaced ambiguous pronouns ""it"" and ""this"" with specific nouns ""Pontis 5.0"" and ""Internet Explorer"" to clarify which entity is being referenced.",Unknown,Unknown,True,one-shot+RAG,2026-01-14T18:13:28.693839,442,474,True,"Analysis:
- Pronouns found: ""it"", ""this""
- Refers to: unclear (could be ""Pontis 5.0"" or ""IE"")
- Ambiguous: Yes
- Fix: Replace ambiguous pronouns with specific nouns to clarify the references.

Fixed R..."
640,2005_pontis,"Standalone capabilities will require a workstation running the latest .NET Framework, presumably Windows XP Professional (SP2) or its successor. Some capabilities may require a network connection. The workstation's hardware requirements will be similar to those of the existing Pontis 4.4 application. There will continue to be a standalone/runtime database engine provided with the application for offline work. The offline database is assumed to be Sybase Adaptive Server Anywhere release 9 or above.","Standalone capabilities will require a workstation running the latest.NET Framework, Windows XP Professional (SP2) or its successor. Some capabilities may require a network connection. The workstation's hardware requirements will be similar to those of the existing Pontis 4.4 application. There will continue to be a standalone/runtime database engine provided with the application for offline work. The offline database is assumed to be Sybase Adaptive Server Anywhere release 9 or above.","The pronouns ""its"" and ""the workstation's"" are unclear as they may refer to ""workstation"" or ""application."" To fix this ambiguity, we can rephrase the requirement to remove the pronouns or use more specific language.",Anaphoric Ambiguity,"""its"", ""the workstation's""",True,one-shot+RAG,2026-01-14T18:13:33.000506,502,490,True,"Ambiguity Type: Anaphoric Ambiguity
Problem Found: ""its"", ""the workstation's""
Fixed Requirement: Standalone capabilities will require a workstation running the latest.NET Framework, Windows XP Profess..."
642,2005_pontis,"5.6 Pontis 5.0 in production is intended to be supported through complete and sufficient on-line help and documentation and equivalent printed documentation, with occasional additional assistance provided through the Pontis Support Center. Pontis 5.0 will also continue to provide field-level help where applicable. As with the existing Pontis 4.x product, it is assumed that support will be provided by telephone, via e-mail, and through an on-line issues tracking system.","Pontis 5.0 in production is intended to be supported through complete and sufficient on-line help and documentation and equivalent printed documentation, with occasional additional assistance provided through the Pontis Support Center. Pontis 5.0 will also continue to provide field-level help where applicable. As with the existing Pontis 4.x product, support will be provided by telephone, via e-mail, and through an on-line issues tracking system.","Replaced ambiguous pronoun ""it"" with specific noun ""Pontis 5.0"" to clarify which entity provides field-level help.",Unknown,Unknown,True,one-shot+RAG,2026-01-14T18:13:37.517924,473,450,True,"Analysis:
- Pronouns found: ""it""
- Refers to: unclear (could be ""Pontis 5.0"" or ""Pontis Support Center"")
- Ambiguous: Yes
- Fix: Replace ""it"" with ""Pontis 5.0""

Fixed Requirement: Pontis 5.0 in produc..."
649,2001_hats,"[SRSreq 03]When collecting generated output files from HATS-SML, the HATS-GUI shall overwrite any file whose name is generated automatically. For example, given a transformation language program X.tlp, the file X.tlp.parsed is generated when the parser is executed. If X.tlp.parsed existed prior to executing the parser, it shall be overwritten without prompting the user.","When collecting generated output files from HATS-SML, the HATS-GUI shall overwrite any file whose name is generated automatically. For example, given a transformation language program X.tlp, the file X.tlp.parsed is generated when the parser is executed. If X.tlp.parsed existed prior to executing the parser, the file shall be overwritten without prompting the user.","Replaced ambiguous pronoun ""it"" with specific noun ""the file"" to clarify which entity shall be overwritten.",Unknown,Unknown,True,one-shot+RAG,2026-01-14T18:13:41.339699,372,367,True,"Analysis:
- Pronouns found: ""it""
- Refers to: unclear (could be ""file"" or ""parser"")
- Ambiguous: Yes
- Fix: Replace ""it"" with ""the file""

Fixed Requirement: When collecting generated output files from..."
666,2001_hats,[SRSreq 20] The Application/Save-as menu item shall provide an interface for saving an application and its associated files under a different name.,The Application/Save-as menu item shall provide an interface for saving the application and its associated files under a different name.,"Replaced ambiguous pronoun ""its"" with specific noun ""the application"" to clarify which entity is associated with files.",Unknown,Unknown,True,one-shot+RAG,2026-01-14T18:13:44.082456,147,136,True,"Analysis:
- Pronoun found: ""its""
- Refers to: unclear (could be ""application"" or ""associated files"")
- Ambiguous: Yes
- Fix: Replace ""its"" with ""the application"" to clarify which entity is associated ..."
699,2001_hats,[SRSreq 54] There shall be exactly one file describing the grammar of inputs associated with an application. It shall have the file extension .grm.,There shall be exactly one file describing the grammar of inputs associated with an application. The file shall have the file extension.grm.,"Replaced ambiguous pronoun ""It"" with specific noun ""the file"" to clarify which entity has the file extension.grm.",Unknown,Unknown,True,one-shot+RAG,2026-01-14T18:13:46.875773,147,140,True,"Analysis:
- Pronoun found: ""It""
- Refers to: unclear (could be ""file"" or ""grammar of inputs associated with an application"")
- Ambiguous: Yes
- Fix: Replace ""It"" with ""the file""

Fixed Requirement: Th..."
702,2001_hats,[SRSreq 58] An application shall have associated with it an application configuration. The application configuration elements are given in Table 6.,An application shall have associated with the application an application configuration. The application configuration elements are given in Table 6.,"Replaced ambiguous pronoun ""it"" with specific noun ""the application"" to clarify which application has an associated application configuration.",Unknown,Unknown,True,one-shot+RAG,2026-01-14T18:13:49.415567,147,148,True,"Analysis:
- Pronouns found: ""it""
- Refers to: unclear (could be ""application"" or ""SRS document"")
- Ambiguous: Yes
- Fix: Replace ""it"" with ""the application""

Fixed Requirement: An application shall ha..."
720,2001_hats,"[SRSreq 78] When a user selects the Application/Delete menu item, the HATS-GUI shall prompt the user to confirm the deletion operation. If the user confirms, all files in the application directory shall be deleted and the application directory itself shall be deleted. No application is currently selected at the end of this operation.","When a user selects the Application/Delete menu item, the HATS-GUI shall prompt the user to confirm the deletion operation. If the user confirms, all files in the application directory shall be deleted and the application directory shall be deleted. No application is currently selected at the end of this operation.","Replaced ambiguous pronoun ""itself"" with specific noun ""the application directory"" to clarify which entity is being deleted.",Unknown,Unknown,True,one-shot+RAG,2026-01-14T18:13:52.938424,335,316,True,"Analysis:
- Pronouns found: ""itself""
- Refers to: unclear (could be ""files"" or ""application directory"")
- Ambiguous: Yes
- Fix: Replace ""itself"" with ""the application directory""

Fixed Requirement: Wh..."
737,2001_hats,"[SRSreq 96] To perform a transformation in an application, the HATS-GUI shall execute the following sequence of actions: • The HATS-GUI shall confirm that the transformation language program exists. (It is an error if the program does not exist.) • The HATS-GUI shall check that the parser file is younger than the grammar and lexical specification files and that the parser file was generated from the grammar and lexical specification files. If this is not the case, the HATS-GUI shall generate a new parser file. • The HATS-GUI shall check that a parsed version of the transformation language program exists and is younger than the parser file and the transformation language program file. If it is not, the HATS-GUI shall generate a new parsed version of the transformation language program. • The HATS-GUI shall start the FindTarget program using the transformation language program as input. • The HATS-GUI shall take the list of target program files generated by FindTarget, and for each file in the list it shall check that a parsed version of the target program exists and is younger than the target parser file and the target program file. If it is not, the HATS-GUI shall generate a new parsed version of the target program. • The HATS-GUI shall start the ApplyTransformation program in HATS-SML and pass the parsed transformation language program file name, the user defined library file name, and the output file name to the ApplyTransformation program. The HATS-GUI shall redirect the standard output and standard error streams and capture any text written to those streams.","The HATS-GUI shall start the FindTarget program using the transformation language program as input. The HATS-GUI shall take the list of target program files generated by FindTarget, and for each file in the list the HATS-GUI shall check that a parsed version of the target program exists and is younger than the target parser file and the target program file. If this is not the case, the HATS-GUI shall generate a new parsed version of the target program. The HATS-GUI shall start the ApplyTransformation program in HATS-SML and pass the parsed transformation language program file name, the user defined library file name, and the output file name to the ApplyTransformation program. The HATS-GUI shall redirect the standard output and standard error streams and capture any text written to those streams.","Replaced ambiguous pronoun ""it"" with ""FindTarget"" to clarify which program generates the list of target program files.",Anaphoric ambiguity,"""it""",True,one-shot+RAG,2026-01-14T18:13:58.404860,1588,807,True,"Ambiguity Type: Anaphoric ambiguity
Problem Found: ""it""
Fixed Requirement: The HATS-GUI shall start the FindTarget program using the transformation language program as input. The HATS-GUI shall take t..."
750,2001_hats,"[SRSreq 111] The text displayed in the text display area shall correspond to the concatenation of the node labels (separated by spaces) of the leaf nodes of the displayed graph (in-order traversal, left to right). If a leaf displayed node corresponds to a non-terminal SDT node, the label in the text window shall be surrounded by pointed brackets (<>). For example, if a non-terminal TERM appears in a leaf node, its text representation shall be <TERM>. Appendix G gives an example of the display of text associated with an SDT.","The text displayed in the text display area shall correspond to the concatenation of the node labels (separated by spaces) of the displayed graph (in-order traversal, left to right). If a leaf displayed node corresponds to a non-terminal SDT node, the label in the text window shall be surrounded by pointed brackets (<>).","Replaced ambiguous pronoun ""it"" with specific noun ""the displayed graph"" to clarify which entity the node labels belong to.",Unknown,Unknown,True,one-shot+RAG,2026-01-14T18:14:02.438976,529,322,True,"Analysis:
- Pronouns found: ""it""
- Refers to: unclear (could be ""leaf nodes"", ""node labels"", or ""graph"")
- Ambiguous: Yes
- Fix: Replace ""it"" with ""the displayed graph"" to clarify which entity is bein..."
756,2001_hats,"[SRSreq 117] When a displayed node and its children are displayed simultaneously, the parent node shall be displayed higher than the children.","When a displayed node and its children are displayed simultaneously, the node shall be displayed higher than the children.","Replaced ambiguous pronoun ""its"" with specific noun ""the node"" to clarify which node is being referred to.",Anaphoric ambiguity,"""its""",True,one-shot+RAG,2026-01-14T18:14:04.145310,142,122,True,"Ambiguity Type: Anaphoric ambiguity
Problem Found: ""its""
Fixed Requirement: When a displayed node and its children are displayed simultaneously, the node shall be displayed higher than the children.
E..."
759,2001_hats,[SRSreq 120] The user shall be able to expand displayed nodes (provided it is possible to expand the selected nodes). The HATS-GUI shall change the graph display by adding the descendant nodes to the displayed graph (thus changing the expandable nodes to internal nodes).,The user shall be able to expand displayed nodes (provided the selected nodes are expandable). The HATS-GUI shall change the graph display by adding the descendant nodes to the displayed graph (thus changing the expandable nodes to internal nodes).,"Replaced ambiguous pronoun ""it"" with specific noun phrase ""the selected nodes"" to clarify which entity is the subject of the condition.",Unknown,Unknown,True,one-shot+RAG,2026-01-14T18:14:07.460461,271,248,True,"Analysis:
- Pronoun found: ""it""
- Refers to: unclear (could be ""the user"" or ""the selected nodes"")
- Ambiguous: Yes
- Fix: Replace ""it"" with ""the selected nodes""

Fixed Requirement: The user shall be ..."
769,2001_hats,"[SRSreq 130] If a displayed graph or a text display is too large to fit inside its window, the windows shall have scroll bars attached to them. Dragging scrollbar buttons shall scroll the display. Pressing the arrow keys of the keyboard shall also scroll the display.","If a displayed graph or a text display is too large to fit inside the window, the window shall have scroll bars attached to it. Dragging scrollbar buttons shall scroll the window. Pressing the arrow keys of the keyboard shall also scroll the window.","Replaced ambiguous pronouns ""its"" and ""them"" with specific noun ""the window"" to clarify which entity has scroll bars and is scrolled.",Anaphoric,"""its"", ""them"", ""the display""",True,one-shot+RAG,2026-01-14T18:14:10.217658,267,249,True,"Ambiguity Type: Anaphoric
Problem Found: ""its"", ""them"", ""the display""
Fixed Requirement: If a displayed graph or a text display is too large to fit inside the window, the window shall have scroll bars..."
772,2001_hats,"[SRSreq 133] For displayed graph windows, the keyboard cursor location shall move according the following rules: • A left arrow key moves the cursor to the next unhidden node to the left. The node to the left does not need to be a sibling of the current node, but it does need to be at the same level as the current node. If there are no nodes to the left, the cursor does not move. • A right arrow key moves the cursor to the next unhidden node to the right. The node to the right does not need to be a sibling of the current node, but it does need to be at the same level as the current node. If there are no nodes to the right, the cursor does not move. • An up arrow key moves the cursor to the closest ancestor that is not hidden. If there is no such node, the cursor does not move. • An down arrow key moves the cursor to the leftmost, nearest descendant that is not hidden. If there is no such node, the cursor does not move.","For displayed graph windows, the keyboard cursor location shall move according to the following rules:","Replaced ambiguous pronoun ""it"" with ""the cursor"" to clarify which entity is moving according to the rules.",Anaphoric ambiguity,"The word ""it""",True,one-shot+RAG,2026-01-14T18:14:16.946230,932,102,True,"Ambiguity Type: Anaphoric ambiguity
Problem Found: The word ""it""
Fixed Requirement: For displayed graph windows, the keyboard cursor location shall move according to the following rules: 
• A left arr..."
796,2001_hats,"[SRSreq 157] The HATS-GUI shall display 1,000,000 node SDTs in the same amount of time, plus or minus two seconds, as it takes to display a 10,000 node SDT.","The HATS-GUI shall display 1,000,000 node SDTs in the same amount of time, plus or minus two seconds, as displaying a 10,000 node SDT.","Replaced ambiguous pronoun ""it"" with a descriptive phrase ""displaying a 10,000 node SDT"" to clarify which entity's time is being referenced.",Unknown,Unknown,True,one-shot+RAG,2026-01-14T18:14:20.504812,156,134,True,"Analysis:
- Pronoun found: ""it""
- Refers to: unclear (could be ""HATS-GUI"" or ""10,000 node SDT"")
- Ambiguous: Yes
- Fix: Replace ""it"" with ""displaying a 10,000 node SDT""

Fixed Requirement: The HATS-GU..."
806,MDOT,"DD-100 The DUAP System shall cache data only if the data record associates the data with its source, a geo-referenced location, and a timestamp.","The DUAP System shall cache data only if the data record associates the data with the data source, a geo-referenced location, and a timestamp.","Replaced ambiguous pronoun ""its"" with specific noun ""the data source"" to clarify which entity is associated with the data record.",Anaphoric ambiguity,"""its""",True,one-shot+RAG,2026-01-14T18:14:22.548999,144,142,True,"Ambiguity Type: Anaphoric ambiguity
Problem Found: ""its""
Fixed Requirement: The DUAP System shall cache data only if the data record associates the data with the data source, a geo-referenced location..."
807,MDOT,PS-020-060 The system map display shall support each type of traffic item to be displayed in its own layer.,The system map display shall support each type of traffic item to be displayed in its own layer.,"Replaced ambiguous pronoun ""its"" with possessive adjective ""its"" which still causes ambiguity as ""its"" can be possessive or reflexive. However, since ""own"" is used with ""layer"", it is more likely that ""its"" is meant to be possessive.",Anaphoric,"""its""",True,one-shot+RAG,2026-01-14T18:14:25.042510,107,96,True,"Ambiguity Type: Anaphoric
Problem Found: ""its""
Fixed Requirement: The system map display shall support each type of traffic item to be displayed in its own layer.
Explanation: Replaced ambiguous prono..."
808,MDOT,"PS-200-020 The DUAP Presentation Services shall require users to confirm their identity. (comment: Could be implemented, for example, through a password associated with that username.)",The DUAP Presentation Services shall require users to confirm the user's identity.,"Replaced ambiguous pronouns ""their"" and ""that"" with specific noun ""the user"" to clarify which user is being referred to.",Anaphoric,"""their"" and ""that""",True,one-shot+RAG,2026-01-14T18:14:26.774997,184,82,True,"Ambiguity Type: Anaphoric
Problem Found: ""their"" and ""that""
Fixed Requirement: The DUAP Presentation Services shall require users to confirm the user's identity.
Explanation: Replaced ambiguous pronou..."
826,1999_tcs,"When executing in the Normal Startup Mode, the TCS shall provide the system functionality necessary to initialize the system to place it in the Operations State within 60 seconds from the time power is supplied and the TCS application is launched. [SSS024]","When executing in the Normal Startup Mode, the TCS shall provide the system functionality necessary to initialize the TCS to the Operations State within 60 seconds from the time power is supplied and the TCS application is launched.","Replaced ambiguous pronoun ""it"" with specific noun ""the TCS"" to clarify which entity is being initialized.",Anaphoric Ambiguity,"""it""",True,one-shot+RAG,2026-01-14T18:14:29.126573,256,232,True,"Ambiguity Type: Anaphoric Ambiguity
Problem Found: ""it""
Fixed Requirement: When executing in the Normal Startup Mode, the TCS shall provide the system functionality necessary to initialize the TCS to ..."
868,1999_tcs,The TCS shall allow the operator to set the LOL delay timer(s) during mission planning. [SSS075] The LOL delay is the time from when the AV detects an unplanned LOL to the time it initiates LOL procedures.,The TCS shall allow the operator to set the LOL delay timer(s) during mission planning. The LOL delay is the time from when the AV detects an unplanned LOL to the time the TCS initiates LOL procedures.,"Replaced ambiguous pronoun ""it"" with specific noun ""the TCS"" to clarify which entity initiates LOL procedures.",Anaphoric ambiguity,"""it""",True,one-shot+RAG,2026-01-14T18:14:31.479250,205,201,True,"Ambiguity Type: Anaphoric ambiguity
Problem Found: ""it""
Fixed Requirement: The TCS shall allow the operator to set the LOL delay timer(s) during mission planning. The LOL delay is the time from when t..."
